user_id,order_id,order_value,order_date,delivery_pincode
U002024,O004471,272.67,2026-05-23,337490
U002024,O004472,978.89,2026-07-10,337490
U002024,O004473,1031.14,2026-07-31,337490
U002024,O004474,340.77,2026-08-12,337490
U002025,O004475,644.29,2025-11-13,647344
U002025,O004476,472.95,2026-01-01,647344
U002025,O004477,632.92,2026-01-27,647344
U002025,O004478,238.67,2026-04-14,647344
U002026,O004479,701.06,2025-11-02,118392
U002026,O004480,495.99,2025-11-17,118392
U002026,O004481,859.48,2025-11-23,118392
U002027,O004482,663.14,2026-05-13,368574
U002027,O004483,940.01,2026-05-15,368574
U002028,O004484,1101.89,2025-09-28,210368
U002028,O004485,166.79,2025-12-13,210368
U002028,O004486,765.86,2025-12-15,210368
U002028,O004487,485.95,2025-12-28,210368
U002030,O004488,676.04,2026-06-03,206111
U002030,O004489,579.04,2026-07-04,206111
U002031,O004490,696.72,2025-12-09,303925
U002031,O004491,599.76,2026-02-18,303925
U002031,O004492,610.98,2026-03-02,303925
U002031,O004493,342.69,2026-04-25,303925
U002031,O004494,790.68,2026-06-12,303925
U002031,O004495,49.0,2026-07-04,303925
U002033,O004496,712.43,2025-12-13,221393
U002034,O004497,704.48,2026-04-27,873352
U002034,O004498,586.55,2026-05-14,873352
U002034,O004499,554.48,2026-05-28,873352
U002035,O004500,868.18,2026-01-06,700353
U002035,O004501,581.06,2026-01-23,700353
U002035,O004502,744.11,2026-02-24,700353
U002036,O004503,1183.88,2025-11-11,351858
U002036,O004504,559.1,2025-12-21,351858
U002037,O004505,737.22,2026-07-16,271946
U002037,O004506,498.87,2026-08-08,271946
U002038,O004507,949.93,2026-08-20,317265
U002040,O004508,586.39,2026-01-15,539386
U002040,O004509,726.45,2026-02-15,539386
U002040,O004510,1164.82,2026-02-19,539386
U002040,O004511,620.26,2026-04-16,539386
U002040,O004512,795.05,2026-04-25,539386
U002040,O004513,884.12,2026-04-26,539386
U002040,O004514,342.36,2026-07-09,539386
U002040,O004515,1200.15,2026-07-13,539386
U002044,O004516,799.85,2025-09-24,888236
U002045,O004517,855.35,2026-04-16,661233
U002045,O004518,272.0,2026-04-19,661233
U002045,O004519,467.8,2026-04-29,661233
U002046,O004520,472.18,2026-03-02,613449
U002047,O004521,350.38,2026-08-23,278131
U002048,O004522,404.46,2025-09-11,153809
U002048,O004523,783.64,2025-10-14,153809
U002050,O004524,635.05,2026-06-11,515797
U002052,O004525,332.81,2026-08-06,223806
U002053,O004526,602.57,2025-11-11,845550
U002056,O004527,739.59,2026-08-02,363018
U002056,O004528,1026.78,2026-08-06,363018
U002057,O004529,643.76,2026-06-12,273633
U002058,O004530,1141.79,2026-05-13,158820
U002058,O004531,482.25,2026-05-20,158820
U002058,O004532,230.6,2026-06-01,158820
U002059,O004533,990.96,2026-05-23,229584
U002059,O004534,1053.23,2026-07-11,229584
U002059,O004535,703.3,2026-08-10,229584
U002060,O004536,598.22,2025-11-26,480322
U002060,O004537,730.62,2026-01-01,480322
U002060,O004538,550.67,2026-03-16,480322
U002061,O004539,707.34,2025-12-25,416925
U002061,O004540,725.66,2026-01-31,416925
U002061,O004541,796.05,2026-02-26,416925
U002061,O004542,804.22,2026-03-28,416925
U002061,O004543,507.4,2026-04-15,416925
U002063,O004544,49.0,2026-01-07,262281
U002063,O004545,497.09,2026-01-10,262281
U002063,O004546,569.63,2026-02-01,262281
U002063,O004547,269.11,2026-03-11,262281
U002064,O004548,362.22,2026-04-02,270200
U002064,O004549,1206.92,2026-05-13,270200
U002064,O004550,878.1,2026-06-24,270200
U002064,O004551,837.87,2026-06-29,270200
U002064,O004552,351.58,2026-08-26,270200
U002065,O004553,996.13,2026-05-18,278626
U002065,O004554,670.6,2026-05-30,278626
U002065,O004555,407.02,2026-07-20,278626
U002068,O004556,904.66,2026-06-30,408633
U002068,O004557,330.69,2026-07-08,408633
U002069,O004558,1220.73,2025-12-07,840509
U002069,O004559,172.17,2026-02-17,840509
U002069,O004560,374.78,2026-05-20,840509
U002069,O004561,1027.14,2026-06-20,840509
U002069,O004562,495.79,2026-07-01,840509
U002069,O004563,1327.83,2026-07-08,840509
U002070,O004564,1100.13,2026-07-14,729195
U002071,O004565,393.02,2026-08-23,399682
U002073,O004566,915.57,2026-04-03,732250
U002073,O004567,925.47,2026-04-17,732250
U002073,O004568,611.69,2026-05-01,732250
U002073,O004569,416.6,2026-05-22,732250
U002074,O004570,308.21,2026-08-05,232631
U002074,O004571,1039.46,2026-08-21,232631
U002075,O004572,1135.43,2026-05-23,781715
U002075,O004573,806.86,2026-05-30,781715
U002075,O004574,421.37,2026-06-08,781715
U002076,O004575,351.78,2025-11-08,318880
U002076,O004576,1005.25,2025-11-13,318880
U002076,O004577,837.92,2025-12-07,318880
U002076,O004578,489.93,2025-12-10,318880
U002077,O004579,588.86,2026-08-06,585265
U002077,O004580,498.63,2026-08-09,585265
U002078,O004581,779.79,2026-01-25,422620
U002078,O004582,544.74,2026-01-30,422620
U002078,O004583,131.14,2026-02-05,422620
U002079,O004584,751.1,2026-08-09,665050
U002080,O004585,1009.73,2026-01-04,752385
U002080,O004586,305.18,2026-04-03,752385
U002081,O004587,573.69,2026-02-06,410901
U002081,O004588,712.24,2026-02-28,410901
U002082,O004589,535.84,2026-07-23,286444
U002082,O004590,573.68,2026-07-26,286444
U002083,O004591,504.63,2026-04-24,158876
U002084,O004592,91.88,2026-07-09,155219
U002084,O004593,795.19,2026-07-15,155219
U002086,O004594,687.25,2026-05-19,729836
U002086,O004595,912.58,2026-05-21,729836
U002086,O004596,592.13,2026-07-31,729836
U002086,O004597,526.64,2026-08-05,729836
U002087,O004598,253.36,2026-02-28,797159
U002087,O004599,757.86,2026-04-27,797159
U002087,O004600,49.0,2026-04-28,797159
U002088,O004601,680.1,2025-11-12,364240
U002089,O004602,203.85,2026-05-29,577272
U002089,O004603,465.58,2026-06-03,577272
U002089,O004604,1032.18,2026-08-03,577272
U002090,O004605,333.94,2026-04-18,569735
U002090,O004606,610.07,2026-04-26,569735
U002091,O004607,808.08,2026-01-23,378400
U002092,O004608,305.38,2026-08-16,791120
U002093,O004609,342.72,2026-02-04,516941
U002093,O004610,548.6,2026-02-17,516941
U002093,O004611,501.87,2026-03-25,516941
U002094,O004612,942.72,2025-09-09,147583
U002094,O004613,809.64,2026-01-21,147583
U002094,O004614,694.27,2026-01-25,147583
U002094,O004615,683.7,2026-02-07,147583
U002095,O004616,613.23,2026-05-11,413535
U002097,O004617,521.71,2026-06-24,445424
U002098,O004618,534.36,2026-06-29,815771
U002099,O004619,468.23,2025-11-23,112740
U002099,O004620,317.04,2025-12-02,112740
U002099,O004621,497.06,2025-12-11,112740
U002099,O004622,574.57,2025-12-15,112740
U002099,O004623,608.08,2026-01-09,112740
U002099,O004624,377.95,2026-02-04,112740
U002101,O004625,100.19,2026-01-23,126107
U002101,O004626,530.85,2026-01-29,126107
U002102,O004627,497.17,2026-02-22,224376
U002102,O004628,439.17,2026-03-11,224376
U002102,O004629,794.52,2026-05-17,224376
U002102,O004630,672.77,2026-05-22,224376
U002103,O004631,330.07,2026-05-26,845453
U002103,O004632,534.66,2026-06-23,845453
U002103,O004633,969.34,2026-07-01,845453
U002103,O004634,613.69,2026-07-04,845453
U002103,O004635,163.71,2026-07-06,845453
U002103,O004636,956.5,2026-07-23,845453
U002104,O004637,656.42,2026-08-01,370830
U002105,O004638,354.34,2026-01-02,134485
U002106,O004639,196.48,2025-11-28,402812
U002107,O004640,1312.04,2026-05-04,590357
U002107,O004641,428.68,2026-05-27,590357
U002108,O004642,750.18,2025-10-12,893674
U002108,O004643,647.67,2025-10-23,893674
U002108,O004644,166.29,2025-11-03,893674
U002108,O004645,986.25,2025-11-26,893674
U002109,O004646,855.28,2026-08-08,180106
U002110,O004647,519.94,2026-04-24,572778
U002110,O004648,595.66,2026-05-01,572778
U002110,O004649,1070.3,2026-06-29,572778
U002111,O004650,780.61,2026-08-16,733196
U002113,O004651,180.53,2026-05-28,894027
U002113,O004652,1061.71,2026-05-30,894027
U002114,O004653,875.6,2025-12-16,393404
U002114,O004654,773.33,2026-02-04,393404
U002115,O004655,463.58,2026-03-24,457084
U002116,O004656,904.75,2025-12-10,826533
U002116,O004657,799.74,2025-12-26,826533
U002116,O004658,852.04,2026-01-10,826533
U002116,O004659,712.59,2026-03-05,826533
U002117,O004660,439.69,2026-02-23,585777
U002118,O004661,762.73,2026-04-06,294780
U002118,O004662,782.02,2026-04-28,294780
U002118,O004663,774.46,2026-05-10,294780
U002118,O004664,624.89,2026-05-18,294780
U002118,O004665,417.24,2026-06-14,294780
U002120,O004666,960.48,2026-06-07,696869
U002120,O004667,558.79,2026-06-15,696869
U002120,O004668,371.2,2026-07-10,696869
U002121,O004669,259.46,2026-06-28,527521
U002121,O004670,703.98,2026-08-22,527521
U002122,O004671,593.72,2026-04-21,839618
U002122,O004672,344.93,2026-05-02,839618
U002122,O004673,139.98,2026-06-21,839618
U002123,O004674,49.0,2025-10-29,252420
U002123,O004675,639.6,2025-11-29,252420
U002123,O004676,663.3,2025-12-02,252420
U002124,O004677,49.0,2025-11-09,734594
U002124,O004678,329.64,2025-12-28,734594
U002125,O004679,858.47,2025-09-29,744916
U002125,O004680,499.77,2025-10-29,744916
U002126,O004681,286.91,2026-02-21,103571
U002126,O004682,839.2,2026-02-26,103571
U002126,O004683,637.09,2026-06-23,103571
U002126,O004684,468.03,2026-07-10,103571
U002126,O004685,862.43,2026-07-25,103571
U002127,O004686,894.15,2026-08-15,234234
U002128,O004687,882.37,2026-04-30,494995
U002128,O004688,685.39,2026-05-04,494995
U002129,O004689,677.08,2025-10-16,759956
U002129,O004690,1063.84,2025-10-18,759956
U002131,O004691,583.3,2026-04-17,578938
U002131,O004692,530.77,2026-04-30,578938
U002132,O004693,702.46,2026-02-13,802945
U002132,O004694,1408.32,2026-03-21,802945
U002132,O004695,49.0,2026-04-09,802945
U002134,O004696,821.6,2025-11-08,456309
U002134,O004697,303.31,2025-11-19,456309
U002134,O004698,821.53,2025-12-25,456309
U002134,O004699,49.0,2025-12-26,456309
U002135,O004700,976.16,2025-10-28,449923
U002136,O004701,430.36,2025-12-27,880183
U002137,O004702,1493.19,2025-12-25,820014
U002139,O004703,779.56,2026-03-23,299948
U002139,O004704,477.62,2026-04-24,299948
U002139,O004705,695.21,2026-06-14,299948
U002139,O004706,440.75,2026-07-13,299948
U002140,O004707,796.1,2025-09-12,836844
U002140,O004708,677.76,2025-09-16,836844
U002140,O004709,957.75,2025-09-21,836844
U002141,O004710,1021.34,2026-07-22,172594
U002142,O004711,418.63,2026-07-23,306333
U002142,O004712,987.72,2026-08-01,306333
U002143,O004713,843.34,2025-12-03,342671
U002143,O004714,1001.82,2025-12-21,342671
U002144,O004715,725.45,2026-04-18,700428
U002145,O004716,745.0,2026-06-09,136839
U002146,O004717,397.55,2026-03-06,725776
U002147,O004718,554.87,2025-11-25,854248
U002148,O004719,1101.6,2025-12-18,283599
U002148,O004720,630.85,2026-02-10,283599
U002149,O004721,293.47,2026-07-09,524071
U002149,O004722,793.63,2026-07-14,524071
U002149,O004723,480.26,2026-07-26,524071
U002150,O004724,541.0,2026-02-14,221153
U002151,O004725,756.7,2026-04-12,507990
U002151,O004726,899.2,2026-06-06,507990
U002151,O004727,1309.65,2026-06-27,507990
U002152,O004728,753.01,2026-03-08,761534
U002152,O004729,1001.28,2026-04-24,761534
U002152,O004730,281.24,2026-05-09,761534
U002152,O004731,1062.5,2026-05-28,761534
U002152,O004732,725.16,2026-06-05,761534
U002154,O004733,1071.09,2026-06-06,478874
U002154,O004734,600.75,2026-06-19,478874
U002155,O004735,814.31,2026-03-14,750606
U002155,O004736,625.82,2026-05-21,750606
U002156,O004737,638.41,2025-10-22,845698
U002156,O004738,444.6,2025-10-30,845698
U002158,O004739,786.7,2026-05-23,122681
U002158,O004740,453.97,2026-06-20,122681
U002158,O004741,728.08,2026-06-24,122681
U002159,O004742,911.39,2026-04-16,292609
U002159,O004743,369.67,2026-07-15,292609
U002159,O004744,867.45,2026-08-22,292609
U002160,O004745,460.1,2026-07-28,427718
U002161,O004746,933.08,2026-02-05,203383
U002161,O004747,502.22,2026-03-07,203383
U002163,O004748,980.76,2025-12-01,254043
U002163,O004749,945.28,2025-12-10,254043
U002164,O004750,762.99,2026-05-01,358369
U002164,O004751,256.01,2026-05-30,358369
U002165,O004752,435.18,2026-07-25,853992
U002165,O004753,502.7,2026-08-09,853992
U002166,O004754,301.15,2026-04-20,207891
U002167,O004755,384.76,2026-04-01,847402
U002168,O004756,943.83,2026-07-19,831123
U002169,O004757,355.29,2025-12-25,669721
U002169,O004758,425.15,2026-01-26,669721
U002170,O004759,873.85,2026-01-17,337374
U002170,O004760,669.76,2026-01-26,337374
U002170,O004761,948.47,2026-02-07,337374
U002170,O004762,470.62,2026-02-11,337374
U002170,O004763,425.55,2026-03-02,337374
U002173,O004764,611.92,2026-03-05,510561
U002174,O004765,352.31,2026-04-19,584281
U002174,O004766,187.62,2026-05-07,584281
U002174,O004767,998.46,2026-05-25,584281
U002175,O004768,863.08,2026-08-06,644020
U002177,O004769,371.45,2026-07-02,499850
U002177,O004770,521.06,2026-08-02,499850
U002178,O004771,541.56,2026-02-03,789909
U002179,O004772,693.4,2026-05-12,164274
U002179,O004773,711.73,2026-05-23,164274
U002179,O004774,49.0,2026-05-30,164274
U002180,O004775,678.21,2025-11-21,804928
U002180,O004776,820.42,2026-01-03,804928
U002181,O004777,662.45,2026-08-22,676159
U002182,O004778,759.59,2025-12-09,514836
U002182,O004779,634.68,2025-12-21,514836
U002182,O004780,1219.76,2026-01-03,514836
U002183,O004781,742.01,2026-07-21,183744
U002183,O004782,547.81,2026-07-30,183744
U002184,O004783,905.22,2026-01-06,406713
U002184,O004784,440.93,2026-04-12,406713
U002184,O004785,562.43,2026-06-21,406713
U002185,O004786,391.5,2025-10-14,169846
U002185,O004787,329.94,2025-12-17,169846
U002186,O004788,321.54,2025-11-11,590904
U002187,O004789,1079.44,2025-12-05,234851
U002187,O004790,927.7,2025-12-19,234851
U002187,O004791,758.06,2026-01-01,234851
U002187,O004792,140.58,2026-01-16,234851
U002187,O004793,995.67,2026-02-09,234851
U002187,O004794,553.49,2026-02-12,234851
U002188,O004795,893.02,2026-03-27,309218
U002188,O004796,199.45,2026-04-03,309218
U002188,O004797,981.74,2026-06-15,309218
U002188,O004798,565.66,2026-06-25,309218
U002188,O004799,852.31,2026-07-07,309218
U002188,O004800,645.61,2026-07-23,309218
U002189,O004801,779.0,2026-02-28,593166
U002189,O004802,779.4,2026-03-11,593166
U002189,O004803,803.49,2026-03-22,593166
U002189,O004804,657.02,2026-06-07,593166
U002190,O004805,1017.72,2025-10-20,742054
U002190,O004806,657.58,2025-11-12,742054
U002191,O004807,503.56,2026-02-01,249124
U002191,O004808,895.83,2026-04-11,249124
U002191,O004809,1216.15,2026-05-11,249124
U002192,O004810,296.91,2026-08-14,167083
U002192,O004811,747.18,2026-08-19,167083
U002194,O004812,991.43,2025-12-31,677234
U002196,O004813,1237.67,2025-09-28,760448
U002196,O004814,502.22,2025-11-03,760448
U002196,O004815,865.68,2026-01-05,760448
U002197,O004816,1223.54,2025-11-23,373856
U002198,O004817,933.65,2026-01-04,742624
U002198,O004818,631.51,2026-02-22,742624
U002198,O004819,845.04,2026-05-03,742624
U002198,O004820,318.56,2026-06-14,742624
U002198,O004821,559.56,2026-07-25,742624
U002199,O004822,650.74,2026-07-15,136591
U002199,O004823,774.0,2026-07-23,136591
U002200,O004824,829.16,2025-12-05,409736
U002200,O004825,365.49,2026-01-09,409736
U002201,O004826,407.22,2026-05-01,156168
U002201,O004827,457.67,2026-07-25,156168
U002201,O004828,201.6,2026-08-09,156168
U002202,O004829,558.79,2026-05-28,801935
U002202,O004830,600.11,2026-06-10,801935
U002202,O004831,420.77,2026-07-01,801935
U002202,O004832,241.33,2026-07-17,801935
U002203,O004833,225.96,2025-09-21,555018
U002204,O004834,852.97,2026-05-22,778084
U002204,O004835,391.76,2026-07-02,778084
U002204,O004836,490.41,2026-07-23,778084
U002205,O004837,406.22,2026-08-06,648184
U002206,O004838,364.11,2025-10-09,322263
U002206,O004839,715.21,2025-11-05,322263
U002206,O004840,119.68,2025-11-18,322263
U002206,O004841,740.85,2026-01-04,322263
U002207,O004842,796.54,2026-03-11,602439
U002207,O004843,616.2,2026-05-24,602439
U002207,O004844,691.64,2026-06-09,602439
U002207,O004845,991.33,2026-08-03,602439
U002208,O004846,726.54,2026-02-21,863865
U002208,O004847,832.05,2026-03-07,863865
U002209,O004848,889.33,2026-01-17,662685
U002209,O004849,314.55,2026-01-22,662685
U002209,O004850,885.63,2026-02-22,662685
U002209,O004851,958.59,2026-03-02,662685
U002210,O004852,552.99,2026-05-20,446184
U002210,O004853,203.44,2026-08-20,446184
U002211,O004854,467.78,2026-05-13,129595
U002211,O004855,991.76,2026-07-21,129595
U002211,O004856,515.83,2026-07-23,129595
U002211,O004857,270.47,2026-07-27,129595
U002212,O004858,943.39,2026-02-20,722080
U002213,O004859,397.76,2026-02-20,160383
U002214,O004860,628.75,2026-01-01,497784
U002214,O004861,682.53,2026-02-22,497784
U002214,O004862,465.93,2026-04-12,497784
U002215,O004863,969.19,2025-11-04,331940
U002215,O004864,525.51,2025-11-24,331940
U002215,O004865,162.07,2025-12-06,331940
U002217,O004866,774.7,2026-04-18,615501
U002217,O004867,716.23,2026-07-06,615501
U002217,O004868,776.19,2026-07-08,615501
U002218,O004869,546.94,2025-10-26,199933
U002218,O004870,530.25,2025-11-11,199933
U002219,O004871,818.62,2025-12-09,483330
U002220,O004872,850.47,2026-04-07,162384
U002220,O004873,961.83,2026-05-16,162384
U002220,O004874,404.72,2026-05-19,162384
U002220,O004875,538.61,2026-06-12,162384
U002220,O004876,446.44,2026-06-22,162384
U002220,O004877,809.06,2026-08-16,162384
U002221,O004878,491.95,2025-09-23,295673
U002221,O004879,317.32,2025-10-10,295673
U002221,O004880,458.2,2025-11-09,295673
U002221,O004881,377.17,2025-12-05,295673
U002221,O004882,624.74,2026-01-23,295673
U002221,O004883,733.97,2026-01-29,295673
U002221,O004884,387.02,2026-02-15,295673
U002222,O004885,934.86,2026-07-08,601632
U002222,O004886,743.58,2026-07-10,601632
U002222,O004887,560.39,2026-08-12,601632
U002223,O004888,745.71,2026-05-01,308189
U002223,O004889,788.98,2026-05-14,308189
U002224,O004890,884.06,2025-11-01,506568
U002224,O004891,613.87,2025-11-12,506568
U002225,O004892,757.35,2026-07-03,636108
U002225,O004893,737.74,2026-07-24,636108
U002225,O004894,451.7,2026-08-19,636108
U002226,O004895,403.61,2026-08-24,342146
U002227,O004896,1223.13,2026-03-21,705957
U002227,O004897,171.47,2026-03-23,705957
U002227,O004898,919.63,2026-04-10,705957
U002229,O004899,1015.48,2026-02-12,120245
U002229,O004900,538.1,2026-03-01,120245
U002230,O004901,211.58,2026-08-02,749451
U002231,O004902,256.35,2026-01-25,849826
U002232,O004903,301.6,2025-12-14,519954
U002234,O004904,406.35,2026-01-20,412762
U002234,O004905,395.04,2026-01-28,412762
U002234,O004906,819.4,2026-01-29,412762
U002234,O004907,398.3,2026-02-05,412762
U002234,O004908,571.29,2026-02-12,412762
U002235,O004909,843.49,2026-07-04,120116
U002235,O004910,458.73,2026-07-22,120116
U002235,O004911,241.22,2026-07-27,120116
U002235,O004912,368.72,2026-08-04,120116
U002236,O004913,448.59,2025-12-06,833898
U002236,O004914,435.86,2026-01-04,833898
U002236,O004915,371.34,2026-01-30,833898
U002236,O004916,449.3,2026-03-16,833898
U002236,O004917,992.76,2026-06-07,833898
U002236,O004918,810.06,2026-07-25,833898
U002237,O004919,461.61,2026-04-06,644469
U002237,O004920,827.82,2026-04-08,644469
U002238,O004921,1157.71,2025-12-22,844044
U002238,O004922,1003.53,2026-02-12,844044
U002238,O004923,637.03,2026-02-24,844044
U002239,O004924,753.12,2025-10-09,153278
U002239,O004925,267.18,2025-10-29,153278
U002239,O004926,651.83,2025-12-04,153278
U002240,O004927,797.84,2026-07-18,451183
U002240,O004928,454.91,2026-08-05,451183
U002242,O004929,1076.12,2026-08-07,744932
U002242,O004930,1104.03,2026-08-17,744932
U002243,O004931,628.73,2026-06-19,578504
U002243,O004932,408.64,2026-07-27,578504
U002243,O004933,49.0,2026-08-23,578504
U002244,O004934,626.75,2026-08-15,167799
U002244,O004935,578.55,2026-08-17,167799
U002245,O004936,234.09,2026-07-23,708093
U002245,O004937,630.87,2026-07-27,708093
U002247,O004938,854.27,2026-01-15,424853
U002248,O004939,904.8,2026-08-13,491205
U002249,O004940,887.76,2026-07-20,573049
U002250,O004941,884.19,2025-09-27,470544
U002250,O004942,477.74,2025-11-16,470544
U002250,O004943,1016.17,2025-12-08,470544
U002250,O004944,740.54,2025-12-20,470544
U002250,O004945,910.3,2025-12-23,470544
U002250,O004946,639.05,2026-02-09,470544
U002250,O004947,704.48,2026-02-23,470544
U002250,O004948,476.82,2026-04-19,470544
U002251,O004949,314.02,2026-05-26,834881
U002251,O004950,731.36,2026-07-30,834881
U002251,O004951,1145.37,2026-08-06,834881
U002252,O004952,1561.48,2025-12-17,698096
U002252,O004953,1134.29,2026-01-11,698096
U002253,O004954,1008.53,2026-07-14,807577
U002254,O004955,523.89,2026-06-20,148000
U002256,O004956,670.21,2026-04-04,615142
U002257,O004957,65.65,2026-02-16,447172
U002257,O004958,1214.54,2026-06-22,447172
U002257,O004959,283.26,2026-06-25,447172
U002257,O004960,808.31,2026-07-18,447172
U002258,O004961,483.28,2026-07-21,355243
U002258,O004962,859.24,2026-08-23,355243
U002259,O004963,811.94,2026-06-13,444177
U002259,O004964,496.02,2026-07-06,444177
U002259,O004965,811.71,2026-07-14,444177
U002260,O004966,695.48,2025-09-23,826319
U002261,O004967,603.13,2026-06-12,713906
U002261,O004968,835.36,2026-06-21,713906
U002261,O004969,262.26,2026-06-30,713906
U002261,O004970,640.24,2026-08-03,713906
U002261,O004971,520.72,2026-08-18,713906
U002262,O004972,59.3,2026-07-24,736561
U002263,O004973,805.71,2026-07-13,686212
U002263,O004974,742.78,2026-07-19,686212
U002264,O004975,1115.28,2026-05-19,705393
U002264,O004976,872.64,2026-07-29,705393
U002265,O004977,812.14,2026-04-13,778337
U002265,O004978,335.14,2026-05-05,778337
U002265,O004979,727.34,2026-05-20,778337
U002266,O004980,615.48,2025-11-23,895140
U002266,O004981,462.76,2026-01-21,895140
U002266,O004982,180.7,2026-03-02,895140
U002268,O004983,857.37,2026-02-27,354006
U002269,O004984,327.36,2025-11-25,206868
U002269,O004985,711.52,2025-12-05,206868
U002269,O004986,743.05,2025-12-26,206868
U002270,O004987,537.6,2025-10-02,683845
U002270,O004988,987.44,2025-10-29,683845
U002270,O004989,660.52,2026-01-09,683845
U002270,O004990,665.29,2026-01-17,683845
U002270,O004991,777.79,2026-02-27,683845
U002271,O004992,373.82,2026-02-26,756425
U002271,O004993,423.36,2026-04-16,756425
U002271,O004994,49.0,2026-07-30,756425
U002271,O004995,597.34,2026-08-01,756425
U002271,O004996,49.0,2026-08-02,756425
U002272,O004997,49.0,2026-07-16,410524
U002272,O004998,653.06,2026-08-10,410524
U002272,O004999,49.0,2026-08-22,410524
U002273,O005000,595.87,2026-08-04,502450
U002274,O005001,403.66,2025-11-17,815808
U002274,O005002,1056.57,2026-01-03,815808
U002275,O005003,710.43,2026-02-23,214125
U002275,O005004,699.13,2026-05-14,214125
U002276,O005005,1035.97,2025-12-01,525925
U002277,O005006,739.67,2026-05-11,843225
U002278,O005007,719.28,2026-01-13,140871
U002278,O005008,698.19,2026-01-25,140871
U002278,O005009,1160.23,2026-04-09,140871
U002278,O005010,279.56,2026-04-27,140871
U002278,O005011,49.0,2026-05-14,140871
U002279,O005012,851.95,2026-08-08,419401
U002280,O005013,969.68,2026-08-19,405069
U002281,O005014,299.38,2026-03-07,823496
U002281,O005015,135.4,2026-03-22,823496
U002281,O005016,1040.54,2026-04-07,823496
U002281,O005017,1079.39,2026-04-14,823496
U002281,O005018,1318.84,2026-04-21,823496
U002282,O005019,814.97,2026-07-20,369432
U002283,O005020,453.26,2026-07-07,759217
U002283,O005021,634.66,2026-07-15,759217
U002284,O005022,709.58,2025-09-17,254521
U002284,O005023,943.37,2025-11-01,254521
U002284,O005024,468.14,2025-11-23,254521
U002285,O005025,603.03,2026-01-02,368758
U002285,O005026,902.37,2026-04-10,368758
U002286,O005027,620.88,2026-04-10,499096
U002286,O005028,684.31,2026-05-21,499096
U002286,O005029,413.7,2026-05-23,499096
U002286,O005030,562.3,2026-06-25,499096
U002287,O005031,794.99,2026-02-21,762942
U002287,O005032,946.2,2026-02-23,762942
U002287,O005033,1175.73,2026-03-10,762942
U002288,O005034,667.6,2025-10-29,260385
U002288,O005035,785.95,2025-11-13,260385
U002288,O005036,986.45,2025-12-31,260385
U002288,O005037,512.72,2026-02-18,260385
U002288,O005038,856.51,2026-04-21,260385
U002289,O005039,440.8,2026-04-20,853934
U002289,O005040,1701.76,2026-04-28,853934
U002289,O005041,239.68,2026-06-01,853934
U002290,O005042,126.29,2025-12-11,842651
U002290,O005043,631.5,2025-12-25,842651
U002290,O005044,607.79,2026-01-07,842651
U002291,O005045,447.24,2026-04-25,112698
U002291,O005046,495.26,2026-05-30,112698
U002292,O005047,831.95,2025-12-29,840858
U002292,O005048,670.96,2026-01-20,840858
U002293,O005049,413.8,2026-07-19,793096
U002293,O005050,873.01,2026-08-18,793096
U002294,O005051,184.09,2026-04-16,531264
U002294,O005052,312.58,2026-04-20,531264
U002295,O005053,603.25,2026-06-19,619187
U002295,O005054,1385.49,2026-08-14,619187
U002296,O005055,701.19,2026-04-01,645991
U002297,O005056,600.53,2026-04-16,818448
U002298,O005057,396.29,2025-11-28,824229
U002298,O005058,875.58,2026-02-10,824229
U002298,O005059,950.84,2026-03-06,824229
U002298,O005060,432.21,2026-03-19,824229
U002298,O005061,551.66,2026-06-27,824229
U002298,O005062,489.55,2026-07-19,824229
U002299,O005063,921.83,2026-04-01,354726
U002300,O005064,811.21,2026-04-09,621361
U002300,O005065,936.13,2026-07-15,621361
U002300,O005066,836.03,2026-08-02,621361
U002300,O005067,556.6,2026-08-06,621361
U002301,O005068,648.7,2026-04-13,475957
U002302,O005069,968.25,2026-08-20,689388
U002303,O005070,671.68,2026-06-09,166971
U002304,O005071,948.2,2026-08-14,261266
U002306,O005072,1007.3,2026-07-29,103766
U002306,O005073,735.66,2026-07-31,103766
U002306,O005074,591.96,2026-08-23,103766
U002307,O005075,516.15,2025-12-01,481579
U002307,O005076,786.22,2025-12-14,481579
U002307,O005077,538.02,2026-01-19,481579
U002308,O005078,178.43,2025-09-10,648124
U002308,O005079,525.06,2025-10-11,648124
U002308,O005080,652.86,2025-10-16,648124
U002309,O005081,49.0,2026-01-15,856014
U002309,O005082,899.84,2026-02-16,856014
U002309,O005083,622.14,2026-03-08,856014
U002310,O005084,349.92,2026-03-05,227690
U002310,O005085,1074.98,2026-03-29,227690
U002311,O005086,741.02,2026-01-21,457876
U002311,O005087,837.47,2026-02-22,457876
U002311,O005088,49.0,2026-03-27,457876
U002312,O005089,830.79,2025-12-01,444185
U002312,O005090,652.39,2025-12-06,444185
U002312,O005091,828.92,2026-03-26,444185
U002314,O005092,626.69,2026-01-24,777461
U002314,O005093,344.44,2026-02-19,777461
U002317,O005094,975.4,2026-07-06,294023
U002317,O005095,780.67,2026-07-09,294023
U002318,O005096,423.0,2026-07-03,581031
U002319,O005097,413.42,2026-06-09,690040
U002319,O005098,1273.04,2026-06-10,690040
U002320,O005099,520.65,2026-05-25,762974
U002321,O005100,649.24,2026-04-28,627791
U002322,O005101,503.33,2025-12-07,213491
U002322,O005102,865.52,2025-12-23,213491
